,Pollutant,Symbol,State,CAV_adoption,Year,Concern,Total Emmisions,UOM
Pollutant,Chromium (VI),Cr VI,VT,Top,2020.0,Health,0.15248683274624406,LB
Pollutant,Manganese,Mn,VT,Top,2020.0,Health,106.239048725692,LB
Pollutant,Mercury,Hg,VT,Top,2020.0,Health,1.50351582543766,LB
Pollutant,Methane,CH4,VT,Top,2020.0,GHG,174.2094063095,TON
Pollutant,Nickel,Ni,VT,Top,2020.0,Health,20.135641089567187,LB
Pollutant,Nitrogen Oxides,NOx,VT,Top,2020.0,Health,2375.3206093626,TON
Pollutant,Nitrous Oxide,N2O,VT,Top,2020.0,GHG,50.520187261063,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,VT,Top,2020.0,Health,289.2094561479,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,VT,Top,2020.0,Health,102.007724505024,TON
Pollutant,Sulfur Dioxide,SO2,VT,Top,2020.0,Health,17.647948067958,TON
Pollutant,Volatile Organic Compounds,VOC,VT,Top,2020.0,Health,1678.2317524233,TON
Pollutant,Carbon Dioxide,CO2,MA,Top,2020.0,GHG,27128316.11534995,TON
Pollutant,Carbon Monoxide,CO,MA,Top,2020.0,GHG,182735.8091887773,TON
Pollutant,Chromium (VI),Cr VI,MA,Top,2020.0,Health,1.3685635727203649,LB
Pollutant,Manganese,Mn,MA,Top,2020.0,Health,1337.7266352746249,LB
Pollutant,Mercury,Hg,MA,Top,2020.0,Health,13.42740640792191,LB
Pollutant,Methane,CH4,MA,Top,2020.0,GHG,1278.386070600041,TON
Pollutant,Nickel,Ni,MA,Top,2020.0,Health,183.82924455017906,LB
Pollutant,Nitrogen Oxides,NOx,MA,Top,2020.0,Health,21606.9120372604,TON
Pollutant,Nitrous Oxide,N2O,MA,Top,2020.0,GHG,428.2236117014132,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,MA,Top,2020.0,Health,3387.2785778782923,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,MA,Top,2020.0,Health,1035.0014990590385,TON
Pollutant,Sulfur Dioxide,SO2,MA,Top,2020.0,Health,166.57377855236047,TON
Pollutant,Volatile Organic Compounds,VOC,MA,Top,2020.0,Health,13360.7262159103,TON
Pollutant,Carbon Dioxide,CO2,MD,Top,2020.0,GHG,27053779.38762407,TON
Pollutant,Carbon Monoxide,CO,MD,Top,2020.0,GHG,206479.2545649699,TON
Pollutant,Chromium (VI),Cr VI,MD,Top,2020.0,Health,1.2705205598956424,LB
Pollutant,Manganese,Mn,MD,Top,2020.0,Health,1065.5565005344097,LB
Pollutant,Mercury,Hg,MD,Top,2020.0,Health,12.30502699892271,LB
Pollutant,Methane,CH4,MD,Top,2020.0,GHG,1349.2906508424371,TON
Pollutant,Nickel,Ni,MD,Top,2020.0,Health,178.35488768270403,LB
Pollutant,Nitrogen Oxides,NOx,MD,Top,2020.0,Health,30919.3064584174,TON
Pollutant,Nitrous Oxide,N2O,MD,Top,2020.0,GHG,422.13259195399803,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,MD,Top,2020.0,Health,3006.498420748382,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,MD,Top,2020.0,Health,1106.642443157551,TON
Pollutant,Sulfur Dioxide,SO2,MD,Top,2020.0,Health,159.1802062654809,TON
Pollutant,Volatile Organic Compounds,VOC,MD,Top,2020.0,Health,15164.354446468,TON
Pollutant,Carbon Dioxide,CO2,VA,Top,2020.0,GHG,40576733.54595303,TON
Pollutant,Carbon Monoxide,CO,VA,Top,2020.0,GHG,397167.7475111116,TON
Pollutant,Chromium (VI),Cr VI,VA,Top,2020.0,Health,1.9340765403289708,LB
Pollutant,Manganese,Mn,VA,Top,2020.0,Health,1459.7450342235047,LB
Pollutant,Mercury,Hg,VA,Top,2020.0,Health,18.589752436352708,LB
Pollutant,Methane,CH4,VA,Top,2020.0,GHG,2304.7101345647984,TON
Pollutant,Nickel,Ni,VA,Top,2020.0,Health,280.8407910047276,LB
Pollutant,Nitrogen Oxides,NOx,VA,Top,2020.0,Health,60394.38634477052,TON
Pollutant,Nitrous Oxide,N2O,VA,Top,2020.0,GHG,725.1515280010153,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,VA,Top,2020.0,Health,4564.267905606911,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,VA,Top,2020.0,Health,1939.3340556816038,TON
Pollutant,Sulfur Dioxide,SO2,VA,Top,2020.0,Health,238.45395208984166,TON
Pollutant,Volatile Organic Compounds,VOC,VA,Top,2020.0,Health,27552.53705805933,TON
Pollutant,Carbon Dioxide,CO2,WV,Bottom,2020.0,GHG,9270785.71899158,TON
Pollutant,Carbon Monoxide,CO,WV,Bottom,2020.0,GHG,84610.035237229,TON
Pollutant,Chromium (VI),Cr VI,WV,Bottom,2020.0,Health,0.3794588846340461,LB
Pollutant,Manganese,Mn,WV,Bottom,2020.0,Health,328.9555835385752,LB
Pollutant,Mercury,Hg,WV,Bottom,2020.0,Health,3.572794349696702,LB
Pollutant,Methane,CH4,WV,Bottom,2020.0,GHG,509.223445631,TON
Pollutant,Nickel,Ni,WV,Bottom,2020.0,Health,57.97098475271652,LB
Pollutant,Nitrogen Oxides,NOx,WV,Bottom,2020.0,Health,15877.0244720342,TON
Pollutant,Nitrous Oxide,N2O,WV,Bottom,2020.0,GHG,145.733442014239,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,WV,Bottom,2020.0,Health,1126.592619377972,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,WV,Bottom,2020.0,Health,519.9783699098602,TON
Pollutant,Sulfur Dioxide,SO2,WV,Bottom,2020.0,Health,51.3441116272513,TON
Pollutant,Volatile Organic Compounds,VOC,WV,Bottom,2020.0,Health,6054.6411333631,TON
Pollutant,Carbon Dioxide,CO2,AL,Bottom,2020.0,GHG,37188161.447286,TON
Pollutant,Carbon Monoxide,CO,AL,Bottom,2020.0,GHG,413435.12386688,TON
Pollutant,Chromium (VI),Cr VI,AL,Bottom,2020.0,Health,1.693540729032437,LB
Pollutant,Manganese,Mn,AL,Bottom,2020.0,Health,1254.25617487322,LB
Pollutant,Mercury,Hg,AL,Bottom,2020.0,Health,16.30346859537846,LB
Pollutant,Methane,CH4,AL,Bottom,2020.0,GHG,2228.2362118042,TON
Pollutant,Nickel,Ni,AL,Bottom,2020.0,Health,241.87195602905993,LB
Pollutant,Nitrogen Oxides,NOx,AL,Bottom,2020.0,Health,55185.277242213,TON
Pollutant,Nitrous Oxide,N2O,AL,Bottom,2020.0,GHG,601.2934919626069,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,AL,Bottom,2020.0,Health,3804.602486041032,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,AL,Bottom,2020.0,Health,1545.982296665648,TON
Pollutant,Sulfur Dioxide,SO2,AL,Bottom,2020.0,Health,215.81108216682802,TON
Pollutant,Volatile Organic Compounds,VOC,AL,Bottom,2020.0,Health,27848.9674559554,TON
Pollutant,Carbon Dioxide,CO2,KY,Bottom,2020.0,GHG,27234431.7455601,TON
Pollutant,Carbon Monoxide,CO,KY,Bottom,2020.0,GHG,270933.63652371,TON
Pollutant,Chromium (VI),Cr VI,KY,Bottom,2020.0,Health,1.163156517275616,LB
Pollutant,Manganese,Mn,KY,Bottom,2020.0,Health,844.6302868985458,LB
Pollutant,Mercury,Hg,KY,Bottom,2020.0,Health,11.01521389035276,LB
Pollutant,Methane,CH4,KY,Bottom,2020.0,GHG,1646.209880124165,TON
Pollutant,Nickel,Ni,KY,Bottom,2020.0,Health,175.2077780107951,LB
Pollutant,Nitrogen Oxides,NOx,KY,Bottom,2020.0,Health,45122.4986918609,TON
Pollutant,Nitrous Oxide,N2O,KY,Bottom,2020.0,GHG,430.674037566059,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,KY,Bottom,2020.0,Health,2907.870778609998,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,KY,Bottom,2020.0,Health,1360.5307825571408,TON
Pollutant,Sulfur Dioxide,SO2,KY,Bottom,2020.0,Health,152.8622995772985,TON
Pollutant,Volatile Organic Compounds,VOC,KY,Bottom,2020.0,Health,18042.9776377446,TON
Pollutant,Carbon Dioxide,CO2,MI,Bottom,2020.0,GHG,44938314.10138449,TON
Pollutant,Carbon Monoxide,CO,MI,Bottom,2020.0,GHG,440874.652879917,TON
Pollutant,Chromium (VI),Cr VI,MI,Bottom,2020.0,Health,2.192610679731111,LB
Pollutant,Manganese,Mn,MI,Bottom,2020.0,Health,1643.4970464092714,LB
Pollutant,Mercury,Hg,MI,Bottom,2020.0,Health,21.27297223582772,LB
Pollutant,Methane,CH4,MI,Bottom,2020.0,GHG,2724.6919829517,TON
Pollutant,Nickel,Ni,MI,Bottom,2020.0,Health,306.6105574563864,LB
Pollutant,Nitrogen Oxides,NOx,MI,Bottom,2020.0,Health,53213.5809456626,TON
Pollutant,Nitrous Oxide,N2O,MI,Bottom,2020.0,GHG,745.073319898792,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,MI,Bottom,2020.0,Health,4821.037161194295,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,MI,Bottom,2020.0,Health,1893.235646563421,TON
Pollutant,Sulfur Dioxide,SO2,MI,Bottom,2020.0,Health,268.9039748755338,TON
Pollutant,Volatile Organic Compounds,VOC,MI,Bottom,2020.0,Health,29344.5645740382,TON
Pollutant,Carbon Dioxide,CO2,LA,Bottom,2020.0,GHG,28164056.3030421,TON
Pollutant,Carbon Monoxide,CO,LA,Bottom,2020.0,GHG,255590.92892399,TON
Pollutant,Chromium (VI),Cr VI,LA,Bottom,2020.0,Health,1.1823452537201085,LB
Pollutant,Manganese,Mn,LA,Bottom,2020.0,Health,980.0330634810036,LB
Pollutant,Mercury,Hg,LA,Bottom,2020.0,Health,11.31275719455438,LB
Pollutant,Methane,CH4,LA,Bottom,2020.0,GHG,1336.6644416755,TON
Pollutant,Nickel,Ni,LA,Bottom,2020.0,Health,170.80510810759642,LB
Pollutant,Nitrogen Oxides,NOx,LA,Bottom,2020.0,Health,38174.3780354306,TON
Pollutant,Nitrous Oxide,N2O,LA,Bottom,2020.0,GHG,385.979328080327,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,LA,Bottom,2020.0,Health,2971.3073650844112,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,LA,Bottom,2020.0,Health,1197.3542734215052,TON
Pollutant,Sulfur Dioxide,SO2,LA,Bottom,2020.0,Health,158.13524414222,TON
Pollutant,Volatile Organic Compounds,VOC,LA,Bottom,2020.0,Health,16184.0495728422,TON
Pollutant,Carbon Dioxide,CO2,AR,Bottom,2020.0,GHG,20515420.86872956,TON
Pollutant,Carbon Monoxide,CO,AR,Bottom,2020.0,GHG,184552.731492951,TON
Pollutant,Chromium (VI),Cr VI,AR,Bottom,2020.0,Health,0.8273698458986812,LB
Pollutant,Manganese,Mn,AR,Bottom,2020.0,Health,640.5037762595902,LB
Pollutant,Mercury,Hg,AR,Bottom,2020.0,Health,7.820614429076076,LB
Pollutant,Methane,CH4,AR,Bottom,2020.0,GHG,1007.3386307436,TON
Pollutant,Nickel,Ni,AR,Bottom,2020.0,Health,124.7480629308039,LB
Pollutant,Nitrogen Oxides,NOx,AR,Bottom,2020.0,Health,32494.6710444288,TON
Pollutant,Nitrous Oxide,N2O,AR,Bottom,2020.0,GHG,275.4711685602,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,AR,Bottom,2020.0,Health,2169.036249202057,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,AR,Bottom,2020.0,Health,984.8927974121997,TON
Pollutant,Sulfur Dioxide,SO2,AR,Bottom,2020.0,Health,113.0957503669567,TON
Pollutant,Volatile Organic Compounds,VOC,AR,Bottom,2020.0,Health,11722.7849908978,TON
Pollutant,Carbon Dioxide,CO2,OK,Bottom,2020.0,GHG,28479010.2047116,TON
Pollutant,Carbon Monoxide,CO,OK,Bottom,2020.0,GHG,252947.565827956,TON
Pollutant,Chromium (VI),Cr VI,OK,Bottom,2020.0,Health,0.9812379482886612,LB
Pollutant,Manganese,Mn,OK,Bottom,2020.0,Health,842.4617999592743,LB
Pollutant,Mercury,Hg,OK,Bottom,2020.0,Health,9.13055556615746,LB
Pollutant,Methane,CH4,OK,Bottom,2020.0,GHG,1950.1297981465,TON
Pollutant,Nickel,Ni,OK,Bottom,2020.0,Health,152.89581803849887,LB
Pollutant,Nitrogen Oxides,NOx,OK,Bottom,2020.0,Health,50833.0595910562,TON
Pollutant,Nitrous Oxide,N2O,OK,Bottom,2020.0,GHG,468.5235321051,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,OK,Bottom,2020.0,Health,3028.498265191503,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,OK,Bottom,2020.0,Health,1431.5436197334861,TON
Pollutant,Sulfur Dioxide,SO2,OK,Bottom,2020.0,Health,148.782483988623,TON
Pollutant,Volatile Organic Compounds,VOC,OK,Bottom,2020.0,Health,19518.5298014214,TON
Pollutant,Carbon Dioxide,CO2,CA,Top,2020.0,GHG,169832605.12583408,TON
Pollutant,Carbon Monoxide,CO,CA,Top,2020.0,GHG,540113.071006008,TON
Pollutant,Chromium (VI),Cr VI,CA,Top,2020.0,Health,66.89267793056814,LB
Pollutant,Manganese,Mn,CA,Top,2020.0,Health,15341.441166933071,LB
Pollutant,Mercury,Hg,CA,Top,2020.0,Health,41.68775738292714,LB
Pollutant,Methane,CH4,CA,Top,2020.0,GHG,6062.945213105884,TON
Pollutant,Nickel,Ni,CA,Top,2020.0,Health,21097.100221955323,LB
Pollutant,Nitrogen Oxides,NOx,CA,Top,2020.0,Health,147314.3251879801,TON
Pollutant,Nitrous Oxide,N2O,CA,Top,2020.0,GHG,2595.590377940291,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,CA,Top,2020.0,Health,20730.70053402065,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,CA,Top,2020.0,Health,9491.133221068068,TON
Pollutant,Sulfur Dioxide,SO2,CA,Top,2020.0,Health,1438.2196435799963,TON
Pollutant,Volatile Organic Compounds,VOC,CA,Top,2020.0,Health,69247.770475881,TON
Pollutant,Carbon Dioxide,CO2,WA,Top,2020.0,GHG,31062952.87312305,TON
Pollutant,Carbon Monoxide,CO,WA,Top,2020.0,GHG,326374.8475078542,TON
Pollutant,Chromium (VI),Cr VI,WA,Top,2020.0,Health,1.3199326176435053,LB
Pollutant,Manganese,Mn,WA,Top,2020.0,Health,1330.9201736137406,LB
Pollutant,Mercury,Hg,WA,Top,2020.0,Health,12.476551801334129,LB
Pollutant,Methane,CH4,WA,Top,2020.0,GHG,2699.034141013007,TON
Pollutant,Nickel,Ni,WA,Top,2020.0,Health,201.02253645259495,LB
Pollutant,Nitrogen Oxides,NOx,WA,Top,2020.0,Health,60062.977441990726,TON
Pollutant,Nitrous Oxide,N2O,WA,Top,2020.0,GHG,755.6368651573346,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,WA,Top,2020.0,Health,4220.170025528,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,WA,Top,2020.0,Health,1799.2932874829212,TON
Pollutant,Sulfur Dioxide,SO2,WA,Top,2020.0,Health,175.52741562394846,TON
Pollutant,Volatile Organic Compounds,VOC,WA,Top,2020.0,Health,28634.69585317062,TON
Pollutant,Carbon Dioxide,CO2,OR,Top,2020.0,GHG,20899424.410959356,TON
Pollutant,Carbon Monoxide,CO,OR,Top,2020.0,GHG,237933.5329948712,TON
Pollutant,Chromium (VI),Cr VI,OR,Top,2020.0,Health,0.776257706638034,LB
Pollutant,Manganese,Mn,OR,Top,2020.0,Health,819.7666123480402,LB
Pollutant,Mercury,Hg,OR,Top,2020.0,Health,7.083035426954448,LB
Pollutant,Methane,CH4,OR,Top,2020.0,GHG,2076.371842142116,TON
Pollutant,Nickel,Ni,OR,Top,2020.0,Health,130.8638556630752,LB
Pollutant,Nitrogen Oxides,NOx,OR,Top,2020.0,Health,52550.63223147349,TON
Pollutant,Nitrous Oxide,N2O,OR,Top,2020.0,GHG,619.6138935109145,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,OR,Top,2020.0,Health,3026.538778191407,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,OR,Top,2020.0,Health,1488.7222667918954,TON
Pollutant,Sulfur Dioxide,SO2,OR,Top,2020.0,Health,112.20839213470894,TON
Pollutant,Volatile Organic Compounds,VOC,OR,Top,2020.0,Health,25138.017626476594,TON
Pollutant,Carbon Dioxide,CO2,HI,Top,2020.0,GHG,4732339.722758116,TON
Pollutant,Carbon Monoxide,CO,HI,Top,2020.0,GHG,55508.96979437366,TON
Pollutant,Chromium (VI),Cr VI,HI,Top,2020.0,Health,0.221846638165904,LB
Pollutant,Manganese,Mn,HI,Top,2020.0,Health,211.2925630586,LB
Pollutant,Mercury,Hg,HI,Top,2020.0,Health,2.1494742188652,LB
Pollutant,Methane,CH4,HI,Top,2020.0,GHG,342.07712595710257,TON
Pollutant,Nickel,Ni,HI,Top,2020.0,Health,31.17811282844628,LB
Pollutant,Nitrogen Oxides,NOx,HI,Top,2020.0,Health,5840.930158682472,TON
Pollutant,Nitrous Oxide,N2O,HI,Top,2020.0,GHG,108.79856272271836,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,HI,Top,2020.0,Health,593.3859537538482,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,HI,Top,2020.0,Health,217.44221074642476,TON
Pollutant,Sulfur Dioxide,SO2,HI,Top,2020.0,Health,28.450999085617532,TON
Pollutant,Volatile Organic Compounds,VOC,HI,Top,2020.0,Health,4684.470694733261,TON
Pollutant,Carbon Dioxide,CO2,CO,Top,2020.0,GHG,27125607.759824842,TON
Pollutant,Carbon Monoxide,CO,CO,Top,2020.0,GHG,269131.1461107688,TON
Pollutant,Chromium (VI),Cr VI,CO,Top,2020.0,Health,1.2156508305088496,LB
Pollutant,Manganese,Mn,CO,Top,2020.0,Health,1004.1129210702964,LB
Pollutant,Mercury,Hg,CO,Top,2020.0,Health,11.572607117658453,LB
Pollutant,Methane,CH4,CO,Top,2020.0,GHG,1967.5961083851,TON
Pollutant,Nickel,Ni,CO,Top,2020.0,Health,181.3220101882313,LB
Pollutant,Nitrogen Oxides,NOx,CO,Top,2020.0,Health,44380.78542290345,TON
Pollutant,Nitrous Oxide,N2O,CO,Top,2020.0,GHG,528.290773365755,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,CO,Top,2020.0,Health,3196.411853443284,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,CO,Top,2020.0,Health,1382.302671048401,TON
Pollutant,Sulfur Dioxide,SO2,CO,Top,2020.0,Health,157.5131313480621,TON
Pollutant,Volatile Organic Compounds,VOC,CO,Top,2020.0,Health,22247.349976411668,TON
Pollutant,Carbon Dioxide,CO2,NV,Top,2020.0,GHG,14085472.980762,TON
Pollutant,Carbon Monoxide,CO,NV,Top,2020.0,GHG,130962.49215437,TON
Pollutant,Chromium (VI),Cr VI,NV,Top,2020.0,Health,0.6130182367734216,LB
Pollutant,Manganese,Mn,NV,Top,2020.0,Health,569.832829359364,LB
Pollutant,Mercury,Hg,NV,Top,2020.0,Health,5.85048449823672,LB
Pollutant,Methane,CH4,NV,Top,2020.0,GHG,960.0686860317495,TON
Pollutant,Nickel,Ni,NV,Top,2020.0,Health,90.43769004212204,LB
Pollutant,Nitrogen Oxides,NOx,NV,Top,2020.0,Health,22447.7857607441,TON
Pollutant,Nitrous Oxide,N2O,NV,Top,2020.0,GHG,234.860196511323,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,NV,Top,2020.0,Health,1719.9154737527,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,NV,Top,2020.0,Health,694.434728201639,TON
Pollutant,Sulfur Dioxide,SO2,NV,Top,2020.0,Health,80.945517185532,TON
Pollutant,Volatile Organic Compounds,VOC,NV,Top,2020.0,Health,10666.6650724973,TON
Pollutant,Carbon Dioxide,CO2,ND,Bottom,2020.0,GHG,5913614.81126303,TON
Pollutant,Carbon Monoxide,CO,ND,Bottom,2020.0,GHG,54318.7909902987,TON
Pollutant,Chromium (VI),Cr VI,ND,Bottom,2020.0,Health,0.20930283171291428,LB
Pollutant,Manganese,Mn,ND,Bottom,2020.0,Health,167.5055974189182,LB
Pollutant,Mercury,Hg,ND,Bottom,2020.0,Health,1.896169935629362,LB
Pollutant,Methane,CH4,ND,Bottom,2020.0,GHG,382.21421108657603,TON
Pollutant,Nickel,Ni,ND,Bottom,2020.0,Health,35.60621795792038,LB
Pollutant,Nitrogen Oxides,NOx,ND,Bottom,2020.0,Health,12567.72050128954,TON
Pollutant,Nitrous Oxide,N2O,ND,Bottom,2020.0,GHG,86.3678953260292,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,ND,Bottom,2020.0,Health,706.0042443184983,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,ND,Bottom,2020.0,Health,384.6589435820963,TON
Pollutant,Sulfur Dioxide,SO2,ND,Bottom,2020.0,Health,30.97961802905462,TON
Pollutant,Volatile Organic Compounds,VOC,ND,Bottom,2020.0,Health,4055.334463809901,TON
Pollutant,Carbon Dioxide,CO2,WY,Bottom,2020.0,GHG,6953488.9410951,TON
Pollutant,Carbon Monoxide,CO,WY,Bottom,2020.0,GHG,59054.089160667005,TON
Pollutant,Chromium (VI),Cr VI,WY,Bottom,2020.0,Health,0.23098720628436376,LB
Pollutant,Manganese,Mn,WY,Bottom,2020.0,Health,181.001053041908,LB
Pollutant,Mercury,Hg,WY,Bottom,2020.0,Health,2.03053278416046,LB
Pollutant,Methane,CH4,WY,Bottom,2020.0,GHG,405.6415189237,TON
Pollutant,Nickel,Ni,WY,Bottom,2020.0,Health,42.29089041471892,LB
Pollutant,Nitrogen Oxides,NOx,WY,Bottom,2020.0,Health,17353.6623022955,TON
Pollutant,Nitrous Oxide,N2O,WY,Bottom,2020.0,GHG,87.332362994192,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,WY,Bottom,2020.0,Health,816.692420615822,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,WY,Bottom,2020.0,Health,465.392665053408,TON
Pollutant,Sulfur Dioxide,SO2,WY,Bottom,2020.0,Health,34.8863060992527,TON
Pollutant,Volatile Organic Compounds,VOC,WY,Bottom,2020.0,Health,4354.4566101623,TON
Pollutant,Carbon Dioxide,CO2,SD,Bottom,2020.0,GHG,5880043.29763525,TON
Pollutant,Carbon Monoxide,CO,SD,Bottom,2020.0,GHG,67640.14399194,TON
Pollutant,Chromium (VI),Cr VI,SD,Bottom,2020.0,Health,0.24161056628022112,LB
Pollutant,Manganese,Mn,SD,Bottom,2020.0,Health,156.946416594939,LB
Pollutant,Mercury,Hg,SD,Bottom,2020.0,Health,2.236392164697184,LB
Pollutant,Methane,CH4,SD,Bottom,2020.0,GHG,412.6665073376289,TON
Pollutant,Nickel,Ni,SD,Bottom,2020.0,Health,39.25033541597402,LB
Pollutant,Nitrogen Oxides,NOx,SD,Bottom,2020.0,Health,12248.6710161999,TON
Pollutant,Nitrous Oxide,N2O,SD,Bottom,2020.0,GHG,106.0383311398077,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,SD,Bottom,2020.0,Health,642.069454634876,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,SD,Bottom,2020.0,Health,349.9495992229226,TON
Pollutant,Sulfur Dioxide,SO2,SD,Bottom,2020.0,Health,32.528334504627,TON
Pollutant,Volatile Organic Compounds,VOC,SD,Bottom,2020.0,Health,4977.7689617605,TON
